"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"geodata_center";"geoarea";
"55.716837881";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Мытная улица, дом 23";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.619519842";"1078704902";"{""coordinates"":[37.619519842,55.716837881],""type"":""Point""}";"";
"55.716844282";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Мытная улица, дом 23";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.619561644";"1078704903";"{""coordinates"":[37.619561644,55.716844282],""type"":""Point""}";"";
"55.722123";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, Мытная улица, дом 44";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.61705";"1078704905";"{""coordinates"":[37.61705,55.722123],""type"":""Point""}";"";
"55.720203328";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, Мытная улица, дом 46/2, строение 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.616074277";"1078704906";"{""coordinates"":[37.616074277,55.720203328],""type"":""Point""}";"";
"55.720216651";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, Мытная улица, дом 46/2, строение 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.616419287";"1078704907";"{""coordinates"":[37.616419287,55.720216651],""type"":""Point""}";"";
"55.71921098";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Мытная улица, дом 50";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.618056583";"1078704908";"{""coordinates"":[37.618056583,55.71921098],""type"":""Point""}";"";
"55.719152107";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Мытная улица, дом 50";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.618111358";"1078704909";"{""coordinates"":[37.618111358,55.719152107],""type"":""Point""}";"";
"55.716919217";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Мытная улица, дом 52";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.619117569";"1078704910";"{""coordinates"":[37.619117569,55.716919217],""type"":""Point""}";"";
"55.715776251";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Мытная улица, дом 56";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.619725775";"1078704911";"{""coordinates"":[37.619725775,55.715776251],""type"":""Point""}";"";
"55.715498159";"Городской Wi-Fi";"Южный административный округ";"Даниловский район";"город Москва, Мытная улица, дом 56";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.619840807";"1078704912";"{""coordinates"":[37.619840807,55.715498159],""type"":""Point""}";"";
"55.762961";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Неглинная улица, дом 15, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.619912";"1078704913";"{""coordinates"":[37.619912,55.762961],""type"":""Point""}";"";
"55.758762296";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Нововаганьковский переулок, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.569812169";"1078704914";"{""coordinates"":[37.569812169,55.758762296],""type"":""Point""}";"";
"55.758519617";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, Нововаганьковский переулок, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.569391085";"1078704915";"{""coordinates"":[37.569391085,55.758519617],""type"":""Point""}";"";
"55.772394";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, внутригородская территория муниципальный округ Красносельский, Новорязанская улица, дом 18, строение 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.661582";"1078704916";"{""coordinates"":[37.661582,55.772394],""type"":""Point""}";"";
